factura_id,cliente_id,fecha_factura,monto,estado_pago
F8021,C8021,2025-03-08,224.39,Pendiente
F8022,C8022,2025-03-07,243.96,Pendiente
F8023,C8023,2025-03-30,468.9,Cobrado
F8024,C8024,2025-03-07,71.18,Pendiente
F8025,C8025,2025-03-12,85.93,Pendiente
F8026,C8026,2025-03-30,427.11,Cobrado
F8027,C8027,2025-03-26,197.17,Pendiente
F8028,C8028,2025-03-27,436.74,Pendiente
F8029,C8029,2025-04-05,443.78,Cobrado
F8030,C8030,2025-03-19,384.61,Pendiente
F8031,C8031,2025-03-21,239.54,Pendiente
F8032,C8032,2025-03-24,314.45,Cobrado
F8033,C8033,2025-03-14,80.77,Pendiente
F8034,C8034,2025-03-14,493.6,Cobrado
F8035,C8035,2025-03-05,373.6,Cobrado
F8036,C8036,2025-03-26,309.31,Cobrado
F8037,C8037,2025-03-29,267.01,Cobrado
F8038,C8038,2025-03-23,199.44,Pendiente
F8039,C8039,2025-04-04,126.31,Cobrado
F8040,C8040,2025-03-11,382.93,Pendiente
F8041,C8041,2025-03-09,187.29,Pendiente
F8042,C8042,2025-03-31,155.5,Cobrado
F8043,C8043,2025-03-10,279.77,Cobrado
F8044,C8044,2025-04-03,418.78,Cobrado
F8045,C8045,2025-03-06,421.76,Cobrado
F8046,C8046,2025-03-22,318.76,Cobrado
F8047,C8047,2025-03-24,170.77,Cobrado
F8048,C8048,2025-03-29,469.56,Pendiente
F8049,C8049,2025-03-16,460.25,Cobrado
F8050,C8050,2025-03-20,265.54,Pendiente
F8051,C8051,2025-03-28,486.28,Cobrado
F8052,C8052,2025-03-30,251.48,Pendiente
F8053,C8053,2025-03-14,292.25,Cobrado
F8054,C8054,2025-03-22,297.92,Pendiente
F8055,C8055,2025-03-13,269.77,Cobrado
F8056,C8056,2025-04-04,96.31,Pendiente
F8057,C8057,2025-03-15,255.75,Pendiente
F8058,C8058,2025-03-05,87.88,Cobrado
F8059,C8059,2025-03-27,467.25,Pendiente
F8060,C8060,2025-03-21,239.61,Cobrado
F8061,C8061,2025-03-09,482.87,Pendiente
F8062,C8062,2025-04-05,472.24,Pendiente
F8063,C8063,2025-03-07,297.28,Pendiente
F8064,C8064,2025-03-05,339.06,Pendiente
F8065,C8065,2025-04-01,337.87,Pendiente
F8066,C8066,2025-03-05,413.01,Cobrado
F8067,C8067,2025-03-14,292.48,Pendiente
F8068,C8068,2025-03-11,66.29,Pendiente
F8069,C8069,2025-03-16,457.26,Pendiente
F8070,C8070,2025-03-06,198.85,Cobrado
F8071,C8071,2025-03-28,332.02,Pendiente
F8072,C8072,2025-03-30,433.17,Pendiente
F8073,C8073,2025-03-05,412.95,Pendiente
F8074,C8074,2025-03-25,357.06,Cobrado
F8075,C8075,2025-03-17,226.94,Cobrado
F8076,C8076,2025-03-11,89.47,Pendiente
F8077,C8077,2025-03-29,149.04,Pendiente
F8078,C8078,2025-03-06,96.11,Pendiente
F8079,C8079,2025-03-16,425.4,Pendiente
F8080,C8080,2025-03-26,71.83,Pendiente
F8081,C8081,2025-03-30,406.48,Cobrado
F8082,C8082,2025-03-19,480.42,Pendiente
F8083,C8083,2025-03-27,171.93,Pendiente
F8084,C8084,2025-03-22,373.57,Pendiente
F8085,C8085,2025-03-30,69.33,Pendiente
F8086,C8086,2025-03-13,364.93,Pendiente
F8087,C8087,2025-03-09,232.11,Cobrado
F8088,C8088,2025-03-28,194.08,Cobrado
F8089,C8089,2025-03-19,153.9,Cobrado
F8090,C8090,2025-03-10,280.45,Pendiente
F8091,C8091,2025-03-14,238.72,Pendiente
F8092,C8092,2025-03-07,66.38,Pendiente
F8093,C8093,2025-04-03,136.7,Cobrado
F8094,C8094,2025-03-05,50.91,Pendiente
F8095,C8095,2025-03-14,439.64,Cobrado
F8096,C8096,2025-03-28,54.39,Cobrado
F8097,C8097,2025-03-24,391.32,Pendiente
F8098,C8098,2025-03-22,463.79,Cobrado
F8099,C8099,2025-03-12,333.7,Pendiente
F8100,C8100,2025-03-12,225.75,Pendiente
F8101,C8101,2025-03-07,194.09,Pendiente
F8102,C8102,2025-03-31,272.69,Cobrado
F8103,C8103,2025-04-04,407.77,Cobrado
F8104,C8104,2025-04-04,66.32,Cobrado
F8105,C8105,2025-03-18,487.85,Pendiente
F8106,C8106,2025-03-31,429.74,Cobrado
F8107,C8107,2025-03-07,373.42,Cobrado
F8108,C8108,2025-03-26,191.75,Cobrado
F8109,C8109,2025-03-14,304.01,Pendiente
F8110,C8110,2025-04-04,328.48,Cobrado
F8111,C8111,2025-03-30,96.89,Pendiente
F8112,C8112,2025-03-24,213.72,Pendiente
F8113,C8113,2025-03-12,307.87,Pendiente
F8114,C8114,2025-03-24,295.73,Pendiente
F8115,C8115,2025-03-16,410.11,Pendiente
F8116,C8116,2025-03-24,92.43,Cobrado
F8117,C8117,2025-03-30,236.42,Pendiente
F8118,C8118,2025-04-02,306.06,Pendiente
F8119,C8119,2025-04-02,160.85,Cobrado
F8120,C8120,2025-03-16,160.19,Cobrado
F8121,C8121,2025-03-22,188.39,Cobrado
F8122,C8122,2025-03-21,233.1,Cobrado
F8123,C8123,2025-03-05,101.7,Pendiente
F8124,C8124,2025-03-29,109.39,Cobrado
F8125,C8125,2025-03-27,343.02,Cobrado
F8126,C8126,2025-03-08,141.23,Cobrado
F8127,C8127,2025-03-11,75.35,Pendiente
F8128,C8128,2025-03-22,412.79,Pendiente
F8129,C8129,2025-03-13,120.56,Cobrado
F8130,C8130,2025-03-18,467.33,Cobrado
F8131,C8131,2025-03-06,427.29,Cobrado
F8132,C8132,2025-03-14,207.14,Pendiente
F8133,C8133,2025-03-14,80.01,Pendiente
F8134,C8134,2025-03-22,116.88,Cobrado
F8135,C8135,2025-03-10,258.73,Cobrado
F8136,C8136,2025-03-23,343.66,Pendiente
F8137,C8137,2025-03-23,496.8,Cobrado
F8138,C8138,2025-03-17,493.67,Cobrado
F8139,C8139,2025-03-14,233.73,Pendiente
F8140,C8140,2025-03-18,316.38,Cobrado
F8141,C8141,2025-03-16,473.24,Cobrado
F8142,C8142,2025-03-17,192.78,Pendiente
F8143,C8143,2025-03-20,466.06,Cobrado
F8144,C8144,2025-03-30,164.69,Pendiente
F8145,C8145,2025-03-16,440.42,Cobrado
F8146,C8146,2025-03-31,259.23,Pendiente
F8147,C8147,2025-03-28,302.95,Pendiente
F8148,C8148,2025-03-26,323.38,Pendiente
F8149,C8149,2025-03-18,174.02,Pendiente
F8150,C8150,2025-03-29,232.24,Cobrado
F8151,C8151,2025-03-21,393.15,Cobrado
F8152,C8152,2025-03-24,280.84,Cobrado
F8153,C8153,2025-03-19,381.07,Pendiente
F8154,C8154,2025-04-03,129.81,Pendiente
F8155,C8155,2025-03-12,172.88,Pendiente
F8156,C8156,2025-03-23,430.98,Cobrado
F8157,C8157,2025-04-05,453.62,Pendiente
F8158,C8158,2025-03-07,419.66,Cobrado
F8159,C8159,2025-03-09,470.28,Pendiente
F8160,C8160,2025-03-12,259.4,Cobrado
F8161,C8161,2025-04-05,300.0,Cobrado
F8162,C8162,2025-03-18,327.66,Cobrado
F8163,C8163,2025-03-07,355.76,Pendiente
F8164,C8164,2025-03-24,236.24,Cobrado
F8165,C8165,2025-03-16,499.97,Pendiente
F8166,C8166,2025-03-21,422.06,Cobrado
F8167,C8167,2025-03-06,151.74,Pendiente
F8168,C8168,2025-04-02,285.19,Cobrado
F8169,C8169,2025-03-18,166.1,Pendiente
F8170,C8170,2025-04-03,226.65,Cobrado
F8171,C8171,2025-03-25,157.45,Pendiente
F8172,C8172,2025-03-27,131.91,Cobrado
F8173,C8173,2025-03-17,281.1,Cobrado
F8174,C8174,2025-03-24,468.76,Cobrado
F8175,C8175,2025-03-19,358.14,Cobrado
F8176,C8176,2025-03-23,143.62,Cobrado
F8177,C8177,2025-03-10,382.66,Pendiente
F8178,C8178,2025-03-26,373.65,Cobrado
F8179,C8179,2025-03-16,180.18,Pendiente
F8180,C8180,2025-03-20,332.83,Cobrado
F8181,C8181,2025-04-05,442.16,Pendiente
F8182,C8182,2025-03-18,405.52,Pendiente
F8183,C8183,2025-03-21,132.73,Pendiente
F8184,C8184,2025-03-31,492.05,Pendiente
F8185,C8185,2025-03-21,316.16,Cobrado
F8186,C8186,2025-03-14,316.95,Pendiente
F8187,C8187,2025-03-17,151.25,Pendiente
F8188,C8188,2025-03-20,316.15,Pendiente
F8189,C8189,2025-03-22,156.47,Cobrado
F8190,C8190,2025-03-18,199.94,Pendiente
F8191,C8191,2025-03-24,158.3,Pendiente
F8192,C8192,2025-03-14,185.42,Pendiente
F8193,C8193,2025-03-29,109.76,Pendiente
F8194,C8194,2025-03-16,312.65,Pendiente
F8195,C8195,2025-03-26,339.97,Pendiente
F8196,C8196,2025-03-26,490.09,Cobrado
F8197,C8197,2025-03-24,129.21,Pendiente
F8198,C8198,2025-03-14,259.78,Pendiente
F8199,C8199,2025-03-23,339.39,Pendiente
F8200,C8200,2025-03-22,153.57,Cobrado
F8201,C8201,2025-04-04,52.41,Pendiente
F8202,C8202,2025-03-19,85.71,Pendiente
F8203,C8203,2025-03-20,205.93,Cobrado
F8204,C8204,2025-03-25,304.37,Pendiente
F8205,C8205,2025-03-20,423.59,Cobrado
F8206,C8206,2025-04-01,489.89,Cobrado
F8207,C8207,2025-03-10,162.19,Cobrado
F8208,C8208,2025-03-31,209.84,Cobrado
F8209,C8209,2025-03-25,203.01,Pendiente
F8210,C8210,2025-03-19,143.55,Cobrado
F8211,C8211,2025-03-20,132.98,Pendiente
F8212,C8212,2025-03-30,406.69,Cobrado
F8213,C8213,2025-03-25,126.22,Cobrado
F8214,C8214,2025-03-23,100.59,Pendiente
F8215,C8215,2025-03-31,252.79,Cobrado
F8216,C8216,2025-04-03,119.56,Cobrado
F8217,C8217,2025-03-09,423.77,Pendiente
F8218,C8218,2025-03-21,441.81,Pendiente
F8219,C8219,2025-03-14,308.48,Pendiente
F8220,C8220,2025-03-05,204.8,Cobrado
F8221,C8221,2025-03-07,127.57,Pendiente
F8222,C8222,2025-03-22,377.5,Pendiente
F8223,C8223,2025-03-24,352.12,Cobrado
F8224,C8224,2025-03-19,205.3,Pendiente
F8225,C8225,2025-04-01,475.2,Cobrado
F8226,C8226,2025-03-19,190.08,Cobrado
F8227,C8227,2025-03-29,230.07,Cobrado
F8228,C8228,2025-03-31,157.12,Pendiente
F8229,C8229,2025-03-11,174.12,Pendiente
F8230,C8230,2025-03-16,276.24,Cobrado
F8231,C8231,2025-03-16,440.14,Cobrado
F8232,C8232,2025-04-02,496.26,Cobrado
F8233,C8233,2025-03-16,202.29,Pendiente
F8234,C8234,2025-03-07,327.72,Cobrado
F8235,C8235,2025-03-22,281.89,Pendiente
F8236,C8236,2025-04-01,490.58,Cobrado
F8237,C8237,2025-03-13,394.48,Cobrado
F8238,C8238,2025-03-25,89.96,Pendiente
F8239,C8239,2025-03-06,108.26,Pendiente
F8240,C8240,2025-03-08,478.69,Pendiente
F8241,C8241,2025-03-07,459.44,Cobrado
F8242,C8242,2025-03-12,228.17,Cobrado
F8243,C8243,2025-03-11,372.96,Cobrado
F8244,C8244,2025-04-04,474.55,Cobrado
F8245,C8245,2025-03-22,73.85,Pendiente
F8246,C8246,2025-03-16,249.41,Cobrado
F8247,C8247,2025-03-30,393.06,Cobrado
F8248,C8248,2025-03-26,336.34,Cobrado
F8249,C8249,2025-03-05,79.98,Cobrado
F8250,C8250,2025-03-29,489.41,Pendiente
F8251,C8251,2025-04-04,452.61,Cobrado
F8252,C8252,2025-04-05,60.06,Pendiente
F8253,C8253,2025-03-28,403.42,Pendiente
F8254,C8254,2025-03-27,318.1,Cobrado
F8255,C8255,2025-03-23,496.79,Cobrado
F8256,C8256,2025-04-05,172.71,Cobrado
F8257,C8257,2025-03-22,71.45,Pendiente
F8258,C8258,2025-03-27,284.54,Cobrado
F8259,C8259,2025-03-23,479.95,Pendiente
F8260,C8260,2025-03-23,413.4,Pendiente
F8261,C8261,2025-04-03,198.49,Pendiente
F8262,C8262,2025-03-26,471.3,Pendiente
F8263,C8263,2025-03-24,251.98,Cobrado
F8264,C8264,2025-03-17,219.07,Pendiente
F8265,C8265,2025-03-13,301.29,Pendiente
F8266,C8266,2025-03-10,386.66,Pendiente
F8267,C8267,2025-03-15,136.04,Pendiente
F8268,C8268,2025-03-22,232.13,Cobrado
F8269,C8269,2025-04-05,184.68,Pendiente
F8270,C8270,2025-03-16,86.24,Cobrado
F8271,C8271,2025-03-13,268.13,Pendiente
F8272,C8272,2025-03-31,467.89,Pendiente
F8273,C8273,2025-03-15,74.62,Pendiente
F8274,C8274,2025-03-05,479.29,Pendiente
F8275,C8275,2025-04-02,446.37,Cobrado
F8276,C8276,2025-04-02,397.41,Pendiente
F8277,C8277,2025-03-23,63.11,Cobrado
F8278,C8278,2025-03-15,469.03,Pendiente
F8279,C8279,2025-03-12,125.12,Pendiente
F8280,C8280,2025-03-20,339.71,Cobrado
F8281,C8281,2025-03-09,188.96,Cobrado
F8282,C8282,2025-03-21,251.37,Pendiente
F8283,C8283,2025-03-14,393.95,Cobrado
F8284,C8284,2025-03-06,471.45,Pendiente
F8285,C8285,2025-03-09,469.04,Cobrado
F8286,C8286,2025-03-29,166.63,Pendiente
F8287,C8287,2025-03-18,434.2,Cobrado
F8288,C8288,2025-03-31,363.79,Pendiente
F8289,C8289,2025-03-14,169.5,Pendiente
F8290,C8290,2025-03-07,68.59,Pendiente
F8291,C8291,2025-03-21,336.82,Pendiente
F8292,C8292,2025-03-28,291.19,Cobrado
F8293,C8293,2025-04-05,162.31,Pendiente
F8294,C8294,2025-04-01,177.75,Pendiente
F8295,C8295,2025-03-15,363.82,Pendiente
F8296,C8296,2025-03-14,322.46,Pendiente
F8297,C8297,2025-04-05,56.81,Pendiente
F8298,C8298,2025-03-25,368.96,Cobrado
F8299,C8299,2025-03-28,64.16,Pendiente
F8300,C8300,2025-03-21,100.19,Pendiente
F8301,C8301,2025-03-17,382.69,Cobrado
F8302,C8302,2025-03-10,455.95,Pendiente
F8303,C8303,2025-03-07,321.46,Cobrado
F8304,C8304,2025-04-01,295.78,Pendiente
F8305,C8305,2025-03-06,431.46,Cobrado
F8306,C8306,2025-03-19,142.84,Pendiente
F8307,C8307,2025-04-01,188.31,Pendiente
F8308,C8308,2025-03-19,54.11,Pendiente
F8309,C8309,2025-03-18,134.01,Pendiente
F8310,C8310,2025-03-26,174.9,Pendiente
F8311,C8311,2025-03-18,327.33,Pendiente
F8312,C8312,2025-04-03,77.56,Pendiente
F8313,C8313,2025-04-04,226.43,Cobrado
F8314,C8314,2025-03-17,476.09,Cobrado
F8315,C8315,2025-04-05,487.26,Pendiente
F8316,C8316,2025-03-31,88.12,Cobrado
F8317,C8317,2025-03-23,239.2,Cobrado
F8318,C8318,2025-03-06,404.61,Cobrado
F8319,C8319,2025-04-05,147.49,Pendiente
F8320,C8320,2025-04-05,179.52,Pendiente
F8321,C8321,2025-03-27,236.54,Pendiente
F8322,C8322,2025-04-05,267.46,Cobrado
F8323,C8323,2025-03-05,465.92,Pendiente
F8324,C8324,2025-03-16,425.85,Cobrado
F8325,C8325,2025-04-04,160.87,Pendiente
F8326,C8326,2025-03-16,154.88,Pendiente
F8327,C8327,2025-03-25,263.53,Pendiente
F8328,C8328,2025-03-12,252.86,Cobrado
F8329,C8329,2025-03-28,385.36,Pendiente
F8330,C8330,2025-03-12,113.95,Cobrado
F8331,C8331,2025-03-07,138.72,Pendiente
F8332,C8332,2025-03-10,269.69,Pendiente
F8333,C8333,2025-03-09,123.81,Pendiente
F8334,C8334,2025-03-13,272.49,Cobrado
F8335,C8335,2025-03-29,433.44,Pendiente
F8336,C8336,2025-04-04,388.66,Cobrado
F8337,C8337,2025-04-03,139.68,Cobrado
F8338,C8338,2025-03-09,143.95,Pendiente
F8339,C8339,2025-03-11,74.63,Cobrado
F8340,C8340,2025-03-28,377.74,Cobrado
F8341,C8341,2025-03-07,464.06,Pendiente
F8342,C8342,2025-03-13,59.99,Pendiente
F8343,C8343,2025-04-01,240.97,Cobrado
F8344,C8344,2025-03-10,407.49,Cobrado
F8345,C8345,2025-04-03,444.17,Pendiente
F8346,C8346,2025-03-22,201.83,Cobrado
F8347,C8347,2025-03-17,424.4,Pendiente
F8348,C8348,2025-03-27,159.84,Pendiente
F8349,C8349,2025-03-17,492.17,Pendiente
F8350,C8350,2025-04-03,422.87,Cobrado
F8351,C8351,2025-03-13,480.4,Pendiente
F8352,C8352,2025-03-21,466.76,Cobrado
F8353,C8353,2025-03-13,256.93,Cobrado
F8354,C8354,2025-04-01,67.39,Cobrado
F8355,C8355,2025-03-28,410.87,Cobrado
F8356,C8356,2025-03-09,195.11,Cobrado
F8357,C8357,2025-03-10,90.38,Pendiente
F8358,C8358,2025-03-11,497.8,Cobrado
F8359,C8359,2025-03-20,416.56,Cobrado
F8360,C8360,2025-03-31,312.71,Pendiente
F8361,C8361,2025-04-03,431.33,Cobrado
F8362,C8362,2025-03-11,330.63,Pendiente
F8363,C8363,2025-03-12,295.68,Cobrado
F8364,C8364,2025-04-02,133.76,Pendiente
F8365,C8365,2025-03-18,325.52,Pendiente
F8366,C8366,2025-03-17,348.18,Cobrado
F8367,C8367,2025-03-12,247.05,Cobrado
F8368,C8368,2025-03-15,286.31,Pendiente
F8369,C8369,2025-04-05,433.04,Pendiente
F8370,C8370,2025-03-16,238.9,Pendiente
F8371,C8371,2025-04-01,399.34,Cobrado
F8372,C8372,2025-03-27,258.33,Pendiente
F8373,C8373,2025-03-07,481.56,Cobrado
F8374,C8374,2025-03-20,184.32,Cobrado
F8375,C8375,2025-04-02,322.1,Cobrado
F8376,C8376,2025-03-05,260.35,Pendiente
F8377,C8377,2025-03-20,408.94,Cobrado
F8378,C8378,2025-03-28,428.35,Cobrado
F8379,C8379,2025-03-22,366.6,Cobrado
F8380,C8380,2025-03-15,370.28,Cobrado
F8381,C8381,2025-03-26,368.85,Cobrado
F8382,C8382,2025-03-26,121.0,Cobrado
F8383,C8383,2025-03-26,178.49,Cobrado
F8384,C8384,2025-03-05,50.01,Pendiente
F8385,C8385,2025-03-28,460.65,Pendiente
F8386,C8386,2025-04-02,300.34,Cobrado
F8387,C8387,2025-03-05,266.97,Pendiente
F8388,C8388,2025-03-31,369.95,Pendiente
F8389,C8389,2025-03-27,423.54,Pendiente
F8390,C8390,2025-04-01,193.29,Pendiente
F8391,C8391,2025-03-07,249.46,Pendiente
F8392,C8392,2025-03-25,270.51,Pendiente
F8393,C8393,2025-03-12,353.47,Cobrado
F8394,C8394,2025-03-07,137.41,Cobrado
F8395,C8395,2025-04-03,349.4,Pendiente
F8396,C8396,2025-03-10,71.41,Cobrado
F8397,C8397,2025-03-28,243.0,Cobrado
F8398,C8398,2025-03-10,188.94,Cobrado
F8399,C8399,2025-03-19,257.67,Pendiente
F8400,C8400,2025-03-22,455.98,Pendiente
F8401,C8401,2025-03-24,394.09,Pendiente
F8402,C8402,2025-03-27,488.55,Pendiente
F8403,C8403,2025-03-16,112.0,Cobrado
F8404,C8404,2025-04-03,115.86,Cobrado
F8405,C8405,2025-03-22,163.68,Pendiente
F8406,C8406,2025-04-02,249.85,Pendiente
F8407,C8407,2025-04-05,198.97,Cobrado
F8408,C8408,2025-03-10,336.19,Pendiente
F8409,C8409,2025-03-12,282.59,Cobrado
F8410,C8410,2025-03-13,321.31,Cobrado
F8411,C8411,2025-03-13,210.97,Pendiente
F8412,C8412,2025-04-05,320.05,Cobrado
F8413,C8413,2025-03-18,67.3,Cobrado
F8414,C8414,2025-04-03,53.52,Pendiente
F8415,C8415,2025-03-26,423.42,Pendiente
F8416,C8416,2025-03-18,470.84,Cobrado
F8417,C8417,2025-03-26,164.31,Cobrado
F8418,C8418,2025-03-07,100.55,Cobrado
F8419,C8419,2025-03-21,441.97,Cobrado
F8420,C8420,2025-03-27,492.01,Cobrado
F8421,C8421,2025-04-01,96.65,Pendiente
F8422,C8422,2025-04-01,337.1,Cobrado
F8423,C8423,2025-03-14,261.12,Pendiente
F8424,C8424,2025-03-25,307.0,Pendiente
F8425,C8425,2025-03-14,310.04,Cobrado
F8426,C8426,2025-03-09,233.57,Pendiente
F8427,C8427,2025-03-18,264.26,Cobrado
F8428,C8428,2025-03-26,183.83,Pendiente
F8429,C8429,2025-03-28,181.67,Pendiente
F8430,C8430,2025-03-16,451.58,Pendiente
F8431,C8431,2025-03-22,279.81,Pendiente
F8432,C8432,2025-03-15,411.06,Pendiente
F8433,C8433,2025-03-23,407.09,Pendiente
F8434,C8434,2025-04-04,306.69,Pendiente
F8435,C8435,2025-03-18,243.82,Pendiente
F8436,C8436,2025-03-15,222.43,Pendiente
F8437,C8437,2025-03-20,116.43,Pendiente
F8438,C8438,2025-04-01,156.51,Pendiente
F8439,C8439,2025-03-09,453.66,Pendiente
F8440,C8440,2025-03-06,329.26,Pendiente
F8441,C8441,2025-03-21,441.82,Cobrado
F8442,C8442,2025-03-18,274.86,Cobrado
F8443,C8443,2025-03-15,142.86,Cobrado
F8444,C8444,2025-03-29,363.49,Pendiente
F8445,C8445,2025-04-03,157.34,Cobrado
F8446,C8446,2025-03-18,202.26,Cobrado
F8447,C8447,2025-04-03,217.06,Pendiente
F8448,C8448,2025-03-08,472.97,Cobrado
F8449,C8449,2025-03-21,85.56,Pendiente
F8450,C8450,2025-03-07,233.62,Cobrado
F8451,C8451,2025-04-02,70.06,Pendiente
F8452,C8452,2025-03-10,394.62,Cobrado
F8453,C8453,2025-03-28,119.98,Pendiente
F8454,C8454,2025-03-14,480.44,Pendiente
F8455,C8455,2025-04-04,63.92,Pendiente
F8456,C8456,2025-03-24,440.13,Cobrado
F8457,C8457,2025-03-09,64.0,Cobrado
F8458,C8458,2025-04-03,442.63,Pendiente
F8459,C8459,2025-03-22,231.18,Cobrado
F8460,C8460,2025-03-10,142.44,Pendiente
F8461,C8461,2025-04-04,448.6,Pendiente
F8462,C8462,2025-03-24,484.61,Cobrado
F8463,C8463,2025-03-07,356.23,Pendiente
F8464,C8464,2025-03-13,91.3,Cobrado
F8465,C8465,2025-03-08,57.92,Pendiente
F8466,C8466,2025-03-07,102.63,Pendiente
F8467,C8467,2025-03-29,371.24,Pendiente
F8468,C8468,2025-03-21,291.02,Pendiente
F8469,C8469,2025-03-20,451.96,Cobrado
F8470,C8470,2025-03-27,81.85,Pendiente
F8471,C8471,2025-04-01,277.63,Pendiente
F8472,C8472,2025-03-18,479.07,Cobrado
F8473,C8473,2025-03-21,97.04,Cobrado
F8474,C8474,2025-03-25,340.87,Pendiente
F8475,C8475,2025-03-06,468.52,Pendiente
F8476,C8476,2025-03-20,112.84,Pendiente
F8477,C8477,2025-03-30,495.22,Cobrado
F8478,C8478,2025-03-16,444.73,Cobrado
F8479,C8479,2025-03-18,481.67,Pendiente
F8480,C8480,2025-04-03,312.34,Pendiente
F8481,C8481,2025-04-03,296.61,Cobrado
F8482,C8482,2025-03-08,338.59,Pendiente
F8483,C8483,2025-03-08,403.85,Pendiente
F8484,C8484,2025-03-26,302.7,Cobrado
F8485,C8485,2025-03-24,390.68,Pendiente
F8486,C8486,2025-03-24,95.07,Cobrado
F8487,C8487,2025-03-25,358.74,Cobrado
F8488,C8488,2025-04-02,241.26,Cobrado
F8489,C8489,2025-03-05,446.01,Pendiente
F8490,C8490,2025-03-17,321.66,Pendiente
F8491,C8491,2025-04-01,270.65,Pendiente
F8492,C8492,2025-03-28,240.31,Pendiente
F8493,C8493,2025-04-05,442.63,Cobrado
F8494,C8494,2025-03-22,259.56,Cobrado
F8495,C8495,2025-03-10,489.73,Cobrado
F8496,C8496,2025-03-18,249.65,Cobrado
F8497,C8497,2025-03-20,204.91,Cobrado
F8498,C8498,2025-03-30,471.73,Cobrado
F8499,C8499,2025-03-21,144.44,Pendiente
F8500,C8500,2025-03-23,171.34,Pendiente
F8501,C8501,2025-03-19,270.03,Cobrado
F8502,C8502,2025-03-06,178.49,Pendiente
F8503,C8503,2025-03-07,454.49,Cobrado
F8504,C8504,2025-03-10,289.96,Cobrado
F8505,C8505,2025-03-07,311.3,Cobrado
F8506,C8506,2025-03-17,74.36,Pendiente
F8507,C8507,2025-03-07,106.58,Pendiente
F8508,C8508,2025-03-27,229.33,Cobrado
F8509,C8509,2025-03-31,176.75,Pendiente
F8510,C8510,2025-03-07,281.25,Pendiente
F8511,C8511,2025-03-11,292.06,Cobrado
F8512,C8512,2025-03-28,219.11,Cobrado
F8513,C8513,2025-03-20,272.28,Cobrado
F8514,C8514,2025-04-05,456.26,Pendiente
F8515,C8515,2025-03-27,479.76,Pendiente
F8516,C8516,2025-03-30,315.08,Cobrado
F8517,C8517,2025-03-29,336.37,Pendiente
F8518,C8518,2025-03-30,143.06,Cobrado
F8519,C8519,2025-04-05,207.53,Pendiente
F8520,C8520,2025-03-19,66.49,Cobrado
F8521,C8521,2025-03-19,205.97,Pendiente
F8522,C8522,2025-03-06,116.62,Pendiente
F8523,C8523,2025-03-15,310.85,Pendiente
F8524,C8524,2025-03-14,168.26,Cobrado
F8525,C8525,2025-03-20,127.03,Cobrado
F8526,C8526,2025-03-13,444.49,Cobrado
F8527,C8527,2025-03-19,70.74,Pendiente
F8528,C8528,2025-04-01,457.97,Cobrado
F8529,C8529,2025-03-12,400.11,Pendiente
F8530,C8530,2025-03-25,351.34,Cobrado
F8531,C8531,2025-03-16,467.72,Pendiente
F8532,C8532,2025-04-05,193.89,Pendiente
F8533,C8533,2025-03-13,340.24,Cobrado
F8534,C8534,2025-03-24,443.89,Cobrado
F8535,C8535,2025-03-05,157.82,Pendiente
F8536,C8536,2025-03-07,202.44,Cobrado
F8537,C8537,2025-03-22,199.52,Cobrado
F8538,C8538,2025-03-22,367.57,Cobrado
F8539,C8539,2025-03-16,477.26,Pendiente
F8540,C8540,2025-03-18,114.76,Cobrado
F8541,C8541,2025-03-06,424.1,Pendiente
F8542,C8542,2025-03-28,194.4,Pendiente
F8543,C8543,2025-03-29,69.97,Pendiente
F8544,C8544,2025-03-06,488.38,Cobrado
F8545,C8545,2025-03-25,108.95,Pendiente
F8546,C8546,2025-03-24,141.5,Cobrado
F8547,C8547,2025-03-07,442.19,Cobrado
F8548,C8548,2025-03-22,118.73,Cobrado
F8549,C8549,2025-03-07,65.18,Pendiente
F8550,C8550,2025-03-21,218.65,Cobrado
F8551,C8551,2025-03-16,238.0,Cobrado
F8552,C8552,2025-03-15,77.87,Pendiente
F8553,C8553,2025-03-11,157.25,Pendiente
F8554,C8554,2025-03-23,257.43,Cobrado
F8555,C8555,2025-04-01,341.55,Cobrado
F8556,C8556,2025-03-18,310.31,Cobrado
F8557,C8557,2025-04-03,302.99,Pendiente
F8558,C8558,2025-03-19,326.61,Pendiente
F8559,C8559,2025-03-14,70.9,Pendiente
F8560,C8560,2025-03-28,340.5,Pendiente
F8561,C8561,2025-04-03,435.39,Cobrado
F8562,C8562,2025-03-13,301.37,Cobrado
F8563,C8563,2025-03-16,108.22,Pendiente
F8564,C8564,2025-03-06,131.01,Pendiente
F8565,C8565,2025-03-27,108.35,Pendiente
F8566,C8566,2025-03-06,480.33,Pendiente
F8567,C8567,2025-03-15,304.46,Cobrado
F8568,C8568,2025-03-07,206.55,Pendiente
F8569,C8569,2025-03-12,50.03,Pendiente
F8570,C8570,2025-03-18,127.61,Cobrado
F8571,C8571,2025-03-07,227.45,Pendiente
F8572,C8572,2025-03-08,486.82,Cobrado
F8573,C8573,2025-03-19,323.42,Pendiente
F8574,C8574,2025-03-24,70.28,Cobrado
F8575,C8575,2025-03-06,417.9,Pendiente
F8576,C8576,2025-04-01,276.88,Pendiente
F8577,C8577,2025-03-14,93.03,Pendiente
F8578,C8578,2025-03-26,293.23,Cobrado
