orderNumber,orderLineNumber,customerNumber,employeeNumber,productCode,status,quantityOrdered,priceEach,sales_amount,origin,complete_order_number,customer-check,amount,checkNumber,paymentDate
10339,9,398,0,S700_2610,Shipped,50,62.16,3108.0,japan,10339-9,398-JPMR4544,615.45,JPMR4544,2005-05-18
10339,9,398,0,S700_2610,Shipped,50,62.16,3108.0,japan,10339-9,398-KB54275,48927.64,KB54275,2004-11-29
10339,10,398,0,S24_1578,Shipped,27,96.92,2616.0,japan,10339-10,398-AJ478695,33967.73,AJ478695,2005-02-14
10339,10,398,0,S24_1578,Shipped,27,96.92,2616.0,japan,10339-10,398-DO787644,22037.91,DO787644,2004-06-21
10339,10,398,0,S24_1578,Shipped,27,96.92,2616.0,japan,10339-10,398-JPMR4544,615.45,JPMR4544,2005-05-18
10339,10,398,0,S24_1578,Shipped,27,96.92,2616.0,japan,10339-10,398-KB54275,48927.64,KB54275,2004-11-29
10339,11,398,0,S24_3949,Shipped,45,57.32,2579.0,japan,10339-11,398-AJ478695,33967.73,AJ478695,2005-02-14
10339,11,398,0,S24_3949,Shipped,45,57.32,2579.0,japan,10339-11,398-DO787644,22037.91,DO787644,2004-06-21
10339,11,398,0,S24_3949,Shipped,45,57.32,2579.0,japan,10339-11,398-JPMR4544,615.45,JPMR4544,2005-05-18
10339,11,398,0,S24_3949,Shipped,45,57.32,2579.0,japan,10339-11,398-KB54275,48927.64,KB54275,2004-11-29
10339,12,398,0,S24_2841,Shipped,55,67.82,3730.0,japan,10339-12,398-AJ478695,33967.73,AJ478695,2005-02-14
10339,12,398,0,S24_2841,Shipped,55,67.82,3730.0,japan,10339-12,398-DO787644,22037.91,DO787644,2004-06-21
10339,12,398,0,S24_2841,Shipped,55,67.82,3730.0,japan,10339-12,398-JPMR4544,615.45,JPMR4544,2005-05-18
10339,12,398,0,S24_2841,Shipped,55,67.82,3730.0,japan,10339-12,398-KB54275,48927.64,KB54275,2004-11-29
10339,13,398,0,S24_3151,Shipped,55,73.46,4040.0,japan,10339-13,398-AJ478695,33967.73,AJ478695,2005-02-14
10339,13,398,0,S24_3151,Shipped,55,73.46,4040.0,japan,10339-13,398-DO787644,22037.91,DO787644,2004-06-21
10339,13,398,0,S24_3151,Shipped,55,73.46,4040.0,japan,10339-13,398-JPMR4544,615.45,JPMR4544,2005-05-18
10339,13,398,0,S24_3151,Shipped,55,73.46,4040.0,japan,10339-13,398-KB54275,48927.64,KB54275,2004-11-29
10339,14,398,0,S24_3420,Shipped,29,57.86,1677.0,japan,10339-14,398-AJ478695,33967.73,AJ478695,2005-02-14
10339,14,398,0,S24_3420,Shipped,29,57.86,1677.0,japan,10339-14,398-DO787644,22037.91,DO787644,2004-06-21
10339,14,398,0,S24_3420,Shipped,29,57.86,1677.0,japan,10339-14,398-JPMR4544,615.45,JPMR4544,2005-05-18
10339,14,398,0,S24_3420,Shipped,29,57.86,1677.0,japan,10339-14,398-KB54275,48927.64,KB54275,2004-11-29
10339,15,398,0,S700_2047,Shipped,55,86.9,4779.0,japan,10339-15,398-AJ478695,33967.73,AJ478695,2005-02-14
10339,15,398,0,S700_2047,Shipped,55,86.9,4779.0,japan,10339-15,398-DO787644,22037.91,DO787644,2004-06-21
10339,15,398,0,S700_2047,Shipped,55,86.9,4779.0,japan,10339-15,398-JPMR4544,615.45,JPMR4544,2005-05-18
10339,15,398,0,S700_2047,Shipped,55,86.9,4779.0,japan,10339-15,398-KB54275,48927.64,KB54275,2004-11-29
10339,16,398,0,S24_3816,Shipped,42,72.96,3064.0,japan,10339-16,398-AJ478695,33967.73,AJ478695,2005-02-14
10339,16,398,0,S24_3816,Shipped,42,72.96,3064.0,japan,10339-16,398-DO787644,22037.91,DO787644,2004-06-21
10339,16,398,0,S24_3816,Shipped,42,72.96,3064.0,japan,10339-16,398-JPMR4544,615.45,JPMR4544,2005-05-18
10339,16,398,0,S24_3816,Shipped,42,72.96,3064.0,japan,10339-16,398-KB54275,48927.64,KB54275,2004-11-29
10340,1,216,1702,S24_4278,Shipped,40,63.76,2550.4,spain,10340-1,216-BG407567,3101.4,BG407567,2003-05-09
10340,1,216,1702,S24_4278,Shipped,40,63.76,2550.4,spain,10340-1,216-ML780814,24945.21,ML780814,2004-12-06
10340,1,216,1702,S24_4278,Shipped,40,63.76,2550.4,spain,10340-1,216-MM342086,40473.86,MM342086,2003-12-14
10340,2,216,1702,S32_1374,Shipped,55,95.89,5273.95,spain,10340-2,216-BG407567,3101.4,BG407567,2003-05-09
10340,2,216,1702,S32_1374,Shipped,55,95.89,5273.95,spain,10340-2,216-ML780814,24945.21,ML780814,2004-12-06
10340,2,216,1702,S32_1374,Shipped,55,95.89,5273.95,spain,10340-2,216-MM342086,40473.86,MM342086,2003-12-14
10340,3,216,1702,S32_4289,Shipped,39,67.41,2628.99,spain,10340-3,216-BG407567,3101.4,BG407567,2003-05-09
10340,3,216,1702,S32_4289,Shipped,39,67.41,2628.99,spain,10340-3,216-ML780814,24945.21,ML780814,2004-12-06
10340,3,216,1702,S32_4289,Shipped,39,67.41,2628.99,spain,10340-3,216-MM342086,40473.86,MM342086,2003-12-14
10340,4,216,1702,S50_1341,Shipped,40,37.09,1483.6,spain,10340-4,216-BG407567,3101.4,BG407567,2003-05-09
10340,4,216,1702,S50_1341,Shipped,40,37.09,1483.6,spain,10340-4,216-ML780814,24945.21,ML780814,2004-12-06
10340,4,216,1702,S50_1341,Shipped,40,37.09,1483.6,spain,10340-4,216-MM342086,40473.86,MM342086,2003-12-14
10340,5,216,1702,S700_1691,Shipped,30,73.99,2219.7,spain,10340-5,216-BG407567,3101.4,BG407567,2003-05-09
10340,5,216,1702,S700_1691,Shipped,30,73.99,2219.7,spain,10340-5,216-ML780814,24945.21,ML780814,2004-12-06
10340,5,216,1702,S700_1691,Shipped,30,73.99,2219.7,spain,10340-5,216-MM342086,40473.86,MM342086,2003-12-14
10340,6,216,1702,S700_2834,Shipped,29,98.48,2855.92,spain,10340-6,216-BG407567,3101.4,BG407567,2003-05-09
10340,6,216,1702,S700_2834,Shipped,29,98.48,2855.92,spain,10340-6,216-ML780814,24945.21,ML780814,2004-12-06
10340,6,216,1702,S700_2834,Shipped,29,98.48,2855.92,spain,10340-6,216-MM342086,40473.86,MM342086,2003-12-14
10340,7,216,1702,S700_2466,Shipped,55,81.77,4497.35,spain,10340-7,216-BG407567,3101.4,BG407567,2003-05-09
10340,7,216,1702,S700_2466,Shipped,55,81.77,4497.35,spain,10340-7,216-ML780814,24945.21,ML780814,2004-12-06
10340,7,216,1702,S700_2466,Shipped,55,81.77,4497.35,spain,10340-7,216-MM342086,40473.86,MM342086,2003-12-14
10340,8,216,1702,S24_2000,Shipped,55,62.46,3435.3,spain,10340-8,216-BG407567,3101.4,BG407567,2003-05-09
10340,8,216,1702,S24_2000,Shipped,55,62.46,3435.3,spain,10340-8,216-ML780814,24945.21,ML780814,2004-12-06
10340,8,216,1702,S24_2000,Shipped,55,62.46,3435.3,spain,10340-8,216-MM342086,40473.86,MM342086,2003-12-14
10341,1,382,1401,S12_3380,Shipped,44,111.57,4909.08,spain,10341-1,382-CC871084,35826.33,CC871084,2003-05-12
10341,1,382,1401,S12_3380,Shipped,44,111.57,4909.08,spain,10341-1,382-CT821147,6419.84,CT821147,2004-08-01
10341,1,382,1401,S12_3380,Shipped,44,111.57,4909.08,spain,10341-1,382-PH29054,42813.83,PH29054,2004-11-27
10341,2,382,1401,S12_1099,Shipped,45,192.62,8667.9,spain,10341-2,382-CC871084,35826.33,CC871084,2003-05-12
10341,2,382,1401,S12_1099,Shipped,45,192.62,8667.9,spain,10341-2,382-CT821147,6419.84,CT821147,2004-08-01
10341,2,382,1401,S12_1099,Shipped,45,192.62,8667.9,spain,10341-2,382-PH29054,42813.83,PH29054,2004-11-27
10341,3,382,1401,S50_4713,Shipped,38,78.11,2968.18,spain,10341-3,382-CC871084,35826.33,CC871084,2003-05-12
10341,3,382,1401,S50_4713,Shipped,38,78.11,2968.18,spain,10341-3,382-CT821147,6419.84,CT821147,2004-08-01
10341,3,382,1401,S50_4713,Shipped,38,78.11,2968.18,spain,10341-3,382-PH29054,42813.83,PH29054,2004-11-27
10341,4,382,1401,S32_4485,Shipped,31,95.93,2973.83,spain,10341-4,382-CC871084,35826.33,CC871084,2003-05-12
10341,4,382,1401,S32_4485,Shipped,31,95.93,2973.83,spain,10341-4,382-CT821147,6419.84,CT821147,2004-08-01
10341,4,382,1401,S32_4485,Shipped,31,95.93,2973.83,spain,10341-4,382-PH29054,42813.83,PH29054,2004-11-27
10341,5,382,1401,S700_3167,Shipped,34,70.4,2393.6,spain,10341-5,382-CC871084,35826.33,CC871084,2003-05-12
10341,5,382,1401,S700_3167,Shipped,34,70.4,2393.6,spain,10341-5,382-CT821147,6419.84,CT821147,2004-08-01
10341,5,382,1401,S700_3167,Shipped,34,70.4,2393.6,spain,10341-5,382-PH29054,42813.83,PH29054,2004-11-27
10341,6,382,1401,S24_2360,Shipped,32,63.03,2016.96,spain,10341-6,382-CC871084,35826.33,CC871084,2003-05-12
10341,6,382,1401,S24_2360,Shipped,32,63.03,2016.96,spain,10341-6,382-CT821147,6419.84,CT821147,2004-08-01
10341,6,382,1401,S24_2360,Shipped,32,63.03,2016.96,spain,10341-6,382-PH29054,42813.83,PH29054,2004-11-27
10341,7,382,1401,S12_4675,Shipped,55,109.4,6017.0,spain,10341-7,382-CC871084,35826.33,CC871084,2003-05-12
10341,7,382,1401,S12_4675,Shipped,55,109.4,6017.0,spain,10341-7,382-CT821147,6419.84,CT821147,2004-08-01
10341,7,382,1401,S12_4675,Shipped,55,109.4,6017.0,spain,10341-7,382-PH29054,42813.83,PH29054,2004-11-27
10341,8,382,1401,S12_2823,Shipped,55,120.5,6627.5,spain,10341-8,382-CC871084,35826.33,CC871084,2003-05-12
10341,8,382,1401,S12_2823,Shipped,55,120.5,6627.5,spain,10341-8,382-CT821147,6419.84,CT821147,2004-08-01
10341,8,382,1401,S12_2823,Shipped,55,120.5,6627.5,spain,10341-8,382-PH29054,42813.83,PH29054,2004-11-27
10341,9,382,1401,S10_1678,Shipped,41,84.22,3453.02,spain,10341-9,382-CC871084,35826.33,CC871084,2003-05-12
10341,9,382,1401,S10_1678,Shipped,41,84.22,3453.02,spain,10341-9,382-CT821147,6419.84,CT821147,2004-08-01
10341,9,382,1401,S10_1678,Shipped,41,84.22,3453.02,spain,10341-9,382-PH29054,42813.83,PH29054,2004-11-27
10341,10,382,1401,S12_3990,Shipped,36,77.41,2786.76,spain,10341-10,382-CC871084,35826.33,CC871084,2003-05-12
10341,10,382,1401,S12_3990,Shipped,36,77.41,2786.76,spain,10341-10,382-CT821147,6419.84,CT821147,2004-08-01
10341,10,382,1401,S12_3990,Shipped,36,77.41,2786.76,spain,10341-10,382-PH29054,42813.83,PH29054,2004-11-27
10342,1,114,1611,S18_1889,Shipped,55,63.14,3472.7,spain,10342-1,114-GG31455,45864.03,GG31455,2003-05-20
10342,1,114,1611,S18_1889,Shipped,55,63.14,3472.7,spain,10342-1,114-MA765515,82261.22,MA765515,2004-12-15
10342,1,114,1611,S18_1889,Shipped,55,63.14,3472.7,spain,10342-1,114-NP603840,7565.08,NP603840,2003-05-31
10342,1,114,1611,S18_1889,Shipped,55,63.14,3472.7,spain,10342-1,114-NR27552,44894.74,NR27552,2004-03-10
10342,2,114,1611,S18_1129,Shipped,40,118.89,4755.6,spain,10342-2,114-GG31455,45864.03,GG31455,2003-05-20
10342,2,114,1611,S18_1129,Shipped,40,118.89,4755.6,spain,10342-2,114-MA765515,82261.22,MA765515,2004-12-15
10342,2,114,1611,S18_1129,Shipped,40,118.89,4755.6,spain,10342-2,114-NP603840,7565.08,NP603840,2003-05-31
10342,2,114,1611,S18_1129,Shipped,40,118.89,4755.6,spain,10342-2,114-NR27552,44894.74,NR27552,2004-03-10
10342,3,114,1611,S18_1984,Shipped,22,115.22,2534.84,spain,10342-3,114-GG31455,45864.03,GG31455,2003-05-20
10342,3,114,1611,S18_1984,Shipped,22,115.22,2534.84,spain,10342-3,114-MA765515,82261.22,MA765515,2004-12-15
10342,3,114,1611,S18_1984,Shipped,22,115.22,2534.84,spain,10342-3,114-NP603840,7565.08,NP603840,2003-05-31
10342,3,114,1611,S18_1984,Shipped,22,115.22,2534.84,spain,10342-3,114-NR27552,44894.74,NR27552,2004-03-10
10342,4,114,1611,S18_3232,Shipped,30,167.65,5029.5,spain,10342-4,114-GG31455,45864.03,GG31455,2003-05-20
10342,4,114,1611,S18_3232,Shipped,30,167.65,5029.5,spain,10342-4,114-MA765515,82261.22,MA765515,2004-12-15
10342,4,114,1611,S18_3232,Shipped,30,167.65,5029.5,spain,10342-4,114-NP603840,7565.08,NP603840,2003-05-31
10342,4,114,1611,S18_3232,Shipped,30,167.65,5029.5,spain,10342-4,114-NR27552,44894.74,NR27552,2004-03-10
10342,5,114,1611,S18_3278,Shipped,25,76.39,1909.75,spain,10342-5,114-GG31455,45864.03,GG31455,2003-05-20
10342,5,114,1611,S18_3278,Shipped,25,76.39,1909.75,spain,10342-5,114-MA765515,82261.22,MA765515,2004-12-15
10342,5,114,1611,S18_3278,Shipped,25,76.39,1909.75,spain,10342-5,114-NP603840,7565.08,NP603840,2003-05-31
10342,5,114,1611,S18_3278,Shipped,25,76.39,1909.75,spain,10342-5,114-NR27552,44894.74,NR27552,2004-03-10
10342,6,114,1611,S24_3856,Shipped,42,112.34,4718.28,spain,10342-6,114-GG31455,45864.03,GG31455,2003-05-20
10342,6,114,1611,S24_3856,Shipped,42,112.34,4718.28,spain,10342-6,114-MA765515,82261.22,MA765515,2004-12-15
10342,6,114,1611,S24_3856,Shipped,42,112.34,4718.28,spain,10342-6,114-NP603840,7565.08,NP603840,2003-05-31
10342,6,114,1611,S24_3856,Shipped,42,112.34,4718.28,spain,10342-6,114-NR27552,44894.74,NR27552,2004-03-10
10342,7,114,1611,S18_3482,Shipped,55,136.7,7518.5,spain,10342-7,114-GG31455,45864.03,GG31455,2003-05-20
10342,7,114,1611,S18_3482,Shipped,55,136.7,7518.5,spain,10342-7,114-MA765515,82261.22,MA765515,2004-12-15
10342,7,114,1611,S18_3482,Shipped,55,136.7,7518.5,spain,10342-7,114-NP603840,7565.08,NP603840,2003-05-31
10342,7,114,1611,S18_3482,Shipped,55,136.7,7518.5,spain,10342-7,114-NR27552,44894.74,NR27552,2004-03-10
10342,8,114,1611,S18_3782,Shipped,26,57.82,1503.32,spain,10342-8,114-GG31455,45864.03,GG31455,2003-05-20
10342,8,114,1611,S18_3782,Shipped,26,57.82,1503.32,spain,10342-8,114-MA765515,82261.22,MA765515,2004-12-15
10342,8,114,1611,S18_3782,Shipped,26,57.82,1503.32,spain,10342-8,114-NP603840,7565.08,NP603840,2003-05-31
10342,8,114,1611,S18_3782,Shipped,26,57.82,1503.32,spain,10342-8,114-NR27552,44894.74,NR27552,2004-03-10
10342,9,114,1611,S24_2972,Shipped,39,30.59,1193.01,spain,10342-9,114-GG31455,45864.03,GG31455,2003-05-20
10342,9,114,1611,S24_2972,Shipped,39,30.59,1193.01,spain,10342-9,114-MA765515,82261.22,MA765515,2004-12-15
10342,9,114,1611,S24_2972,Shipped,39,30.59,1193.01,spain,10342-9,114-NP603840,7565.08,NP603840,2003-05-31
10342,9,114,1611,S24_2972,Shipped,39,30.59,1193.01,spain,10342-9,114-NR27552,44894.74,NR27552,2004-03-10
10342,10,114,1611,S24_3371,Shipped,48,60.01,2880.48,spain,10342-10,114-GG31455,45864.03,GG31455,2003-05-20
10342,10,114,1611,S24_3371,Shipped,48,60.01,2880.48,spain,10342-10,114-MA765515,82261.22,MA765515,2004-12-15
10342,10,114,1611,S24_3371,Shipped,48,60.01,2880.48,spain,10342-10,114-NP603840,7565.08,NP603840,2003-05-31
10342,10,114,1611,S24_3371,Shipped,48,60.01,2880.48,spain,10342-10,114-NR27552,44894.74,NR27552,2004-03-10
10342,11,114,1611,S18_4721,Shipped,38,124.99,4749.62,spain,10342-11,114-GG31455,45864.03,GG31455,2003-05-20
10342,11,114,1611,S18_4721,Shipped,38,124.99,4749.62,spain,10342-11,114-MA765515,82261.22,MA765515,2004-12-15
10342,11,114,1611,S18_4721,Shipped,38,124.99,4749.62,spain,10342-11,114-NP603840,7565.08,NP603840,2003-05-31
10342,11,114,1611,S18_4721,Shipped,38,124.99,4749.62,spain,10342-11,114-NR27552,44894.74,NR27552,2004-03-10
10343,1,353,1337,S24_4620,Shipped,30,76.8,2304.0,spain,10343-1,353-CO351193,49705.52,CO351193,2005-01-10
10343,1,353,1337,S24_4620,Shipped,30,76.8,2304.0,spain,10343-1,353-ED878227,13920.26,ED878227,2003-07-21
10343,1,353,1337,S24_4620,Shipped,30,76.8,2304.0,spain,10343-1,353-GT878649,16700.47,GT878649,2003-05-21
10343,1,353,1337,S24_4620,Shipped,30,76.8,2304.0,spain,10343-1,353-HJ618252,46656.94,HJ618252,2005-06-09
10343,2,353,1337,S18_3685,Shipped,44,127.15,5594.6,spain,10343-2,353-CO351193,49705.52,CO351193,2005-01-10
10343,2,353,1337,S18_3685,Shipped,44,127.15,5594.6,spain,10343-2,353-ED878227,13920.26,ED878227,2003-07-21
10343,2,353,1337,S18_3685,Shipped,44,127.15,5594.6,spain,10343-2,353-GT878649,16700.47,GT878649,2003-05-21
10343,2,353,1337,S18_3685,Shipped,44,127.15,5594.6,spain,10343-2,353-HJ618252,46656.94,HJ618252,2005-06-09
10343,3,353,1337,S18_2870,Shipped,25,118.8,2970.0,spain,10343-3,353-CO351193,49705.52,CO351193,2005-01-10
10343,3,353,1337,S18_2870,Shipped,25,118.8,2970.0,spain,10343-3,353-ED878227,13920.26,ED878227,2003-07-21
10343,3,353,1337,S18_2870,Shipped,25,118.8,2970.0,spain,10343-3,353-GT878649,16700.47,GT878649,2003-05-21
10343,3,353,1337,S18_2870,Shipped,25,118.8,2970.0,spain,10343-3,353-HJ618252,46656.94,HJ618252,2005-06-09
10343,4,353,1337,S18_1589,Shipped,36,109.51,3942.36,spain,10343-4,353-CO351193,49705.52,CO351193,2005-01-10
10343,4,353,1337,S18_1589,Shipped,36,109.51,3942.36,spain,10343-4,353-ED878227,13920.26,ED878227,2003-07-21
10343,4,353,1337,S18_1589,Shipped,36,109.51,3942.36,spain,10343-4,353-GT878649,16700.47,GT878649,2003-05-21
10343,4,353,1337,S18_1589,Shipped,36,109.51,3942.36,spain,10343-4,353-HJ618252,46656.94,HJ618252,2005-06-09
10343,5,353,1337,S32_2206,Shipped,29,37.41,1084.89,spain,10343-5,353-CO351193,49705.52,CO351193,2005-01-10
10343,5,353,1337,S32_2206,Shipped,29,37.41,1084.89,spain,10343-5,353-ED878227,13920.26,ED878227,2003-07-21
10343,5,353,1337,S32_2206,Shipped,29,37.41,1084.89,spain,10343-5,353-GT878649,16700.47,GT878649,2003-05-21
10343,5,353,1337,S32_2206,Shipped,29,37.41,1084.89,spain,10343-5,353-HJ618252,46656.94,HJ618252,2005-06-09
10343,6,353,1337,S24_1628,Shipped,27,44.78,1209.06,spain,10343-6,353-CO351193,49705.52,CO351193,2005-01-10
10343,6,353,1337,S24_1628,Shipped,27,44.78,1209.06,spain,10343-6,353-ED878227,13920.26,ED878227,2003-07-21
10343,6,353,1337,S24_1628,Shipped,27,44.78,1209.06,spain,10343-6,353-GT878649,16700.47,GT878649,2003-05-21
10343,6,353,1337,S24_1628,Shipped,27,44.78,1209.06,spain,10343-6,353-HJ618252,46656.94,HJ618252,2005-06-09
10344,1,350,1337,S18_1749,Shipped,45,168.3,7573.5,spain,10344-1,350-BQ602907,18888.31,BQ602907,2004-12-11
10344,1,350,1337,S18_1749,Shipped,45,168.3,7573.5,spain,10344-1,350-CI471510,50824.66,CI471510,2003-05-25
10344,1,350,1337,S18_1749,Shipped,45,168.3,7573.5,spain,10344-1,350-OB648482,1834.56,OB648482,2005-01-29
10344,2,350,1337,S18_2248,Shipped,40,49.04,1961.6,spain,10344-2,350-BQ602907,18888.31,BQ602907,2004-12-11
10344,2,350,1337,S18_2248,Shipped,40,49.04,1961.6,spain,10344-2,350-CI471510,50824.66,CI471510,2003-05-25
10344,2,350,1337,S18_2248,Shipped,40,49.04,1961.6,spain,10344-2,350-OB648482,1834.56,OB648482,2005-01-29
10344,3,350,1337,S18_2325,Shipped,30,118.23,3546.9,spain,10344-3,350-BQ602907,18888.31,BQ602907,2004-12-11
10344,3,350,1337,S18_2325,Shipped,30,118.23,3546.9,spain,10344-3,350-CI471510,50824.66,CI471510,2003-05-25
10344,3,350,1337,S18_2325,Shipped,30,118.23,3546.9,spain,10344-3,350-OB648482,1834.56,OB648482,2005-01-29
10344,4,350,1337,S18_4409,Shipped,21,80.99,1700.79,spain,10344-4,350-BQ602907,18888.31,BQ602907,2004-12-11
10344,4,350,1337,S18_4409,Shipped,21,80.99,1700.79,spain,10344-4,350-CI471510,50824.66,CI471510,2003-05-25
10344,4,350,1337,S18_4409,Shipped,21,80.99,1700.79,spain,10344-4,350-OB648482,1834.56,OB648482,2005-01-29
10344,5,350,1337,S18_4933,Shipped,26,68.42,1778.92,spain,10344-5,350-BQ602907,18888.31,BQ602907,2004-12-11
10344,5,350,1337,S18_4933,Shipped,26,68.42,1778.92,spain,10344-5,350-CI471510,50824.66,CI471510,2003-05-25
10344,5,350,1337,S18_4933,Shipped,26,68.42,1778.92,spain,10344-5,350-OB648482,1834.56,OB648482,2005-01-29
10344,6,350,1337,S24_1937,Shipped,20,27.88,557.6,spain,10344-6,350-BQ602907,18888.31,BQ602907,2004-12-11
10344,6,350,1337,S24_1937,Shipped,20,27.88,557.6,spain,10344-6,350-CI471510,50824.66,CI471510,2003-05-25
10344,6,350,1337,S24_1937,Shipped,20,27.88,557.6,spain,10344-6,350-OB648482,1834.56,OB648482,2005-01-29
10344,7,350,1337,S24_1046,Shipped,29,61.0,1769.0,spain,10344-7,350-BQ602907,18888.31,BQ602907,2004-12-11
10344,7,350,1337,S24_1046,Shipped,29,61.0,1769.0,spain,10344-7,350-CI471510,50824.66,CI471510,2003-05-25
10344,7,350,1337,S24_1046,Shipped,29,61.0,1769.0,spain,10344-7,350-OB648482,1834.56,OB648482,2005-01-29
10345,1,103,1370,S24_2022,Shipped,43,38.98,1676.14,spain,10345-1,103-HQ336336,6066.78,HQ336336,2004-10-19
10345,1,103,1370,S24_2022,Shipped,43,38.98,1676.14,spain,10345-1,103-JM555205,14571.44,JM555205,2003-06-05
10345,1,103,1370,S24_2022,Shipped,43,38.98,1676.14,spain,10345-1,103-OM314933,1676.14,OM314933,2004-12-18
10346,1,112,1166,S24_2766,Shipped,25,87.24,2181.0,spain,10346-1,112-BO864823,14191.12,BO864823,2004-12-17
10346,1,112,1166,S24_2766,Shipped,25,87.24,2181.0,spain,10346-1,112-HQ55022,32641.98,HQ55022,2003-06-06
10346,1,112,1166,S24_2766,Shipped,25,87.24,2181.0,spain,10346-1,112-ND748579,33347.88,ND748579,2004-08-20
10346,2,112,1166,S24_3191,Shipped,24,80.47,1931.28,spain,10346-2,112-BO864823,14191.12,BO864823,2004-12-17
10346,2,112,1166,S24_3191,Shipped,24,80.47,1931.28,spain,10346-2,112-HQ55022,32641.98,HQ55022,2003-06-06
10346,2,112,1166,S24_3191,Shipped,24,80.47,1931.28,spain,10346-2,112-ND748579,33347.88,ND748579,2004-08-20
10346,3,112,1166,S18_1342,Shipped,42,88.36,3711.12,spain,10346-3,112-BO864823,14191.12,BO864823,2004-12-17
10346,3,112,1166,S18_1342,Shipped,42,88.36,3711.12,spain,10346-3,112-HQ55022,32641.98,HQ55022,2003-06-06
10346,3,112,1166,S18_1342,Shipped,42,88.36,3711.12,spain,10346-3,112-ND748579,33347.88,ND748579,2004-08-20
10346,4,112,1166,S24_3969,Shipped,22,38.57,848.54,spain,10346-4,112-BO864823,14191.12,BO864823,2004-12-17
10346,4,112,1166,S24_3969,Shipped,22,38.57,848.54,spain,10346-4,112-HQ55022,32641.98,HQ55022,2003-06-06
10346,4,112,1166,S24_3969,Shipped,22,38.57,848.54,spain,10346-4,112-ND748579,33347.88,ND748579,2004-08-20
10346,5,112,1166,S24_2887,Shipped,24,117.44,2818.56,spain,10346-5,112-BO864823,14191.12,BO864823,2004-12-17
10346,5,112,1166,S24_2887,Shipped,24,117.44,2818.56,spain,10346-5,112-HQ55022,32641.98,HQ55022,2003-06-06
10346,5,112,1166,S24_2887,Shipped,24,117.44,2818.56,spain,10346-5,112-ND748579,33347.88,ND748579,2004-08-20
10346,6,112,1166,S24_3432,Shipped,26,103.87,2700.62,spain,10346-6,112-BO864823,14191.12,BO864823,2004-12-17
10346,6,112,1166,S24_3432,Shipped,26,103.87,2700.62,spain,10346-6,112-HQ55022,32641.98,HQ55022,2003-06-06
10346,6,112,1166,S24_3432,Shipped,26,103.87,2700.62,spain,10346-6,112-ND748579,33347.88,ND748579,2004-08-20
10347,1,114,1611,S10_1949,Shipped,30,188.58,5657.4,spain,10347-1,114-GG31455,45864.03,GG31455,2003-05-20
10347,1,114,1611,S10_1949,Shipped,30,188.58,5657.4,spain,10347-1,114-MA765515,82261.22,MA765515,2004-12-15
10347,1,114,1611,S10_1949,Shipped,30,188.58,5657.4,spain,10347-1,114-NP603840,7565.08,NP603840,2003-05-31
10347,1,114,1611,S10_1949,Shipped,30,188.58,5657.4,spain,10347-1,114-NR27552,44894.74,NR27552,2004-03-10
10347,2,114,1611,S10_4962,Shipped,27,132.97,3590.19,spain,10347-2,114-GG31455,45864.03,GG31455,2003-05-20
10347,2,114,1611,S10_4962,Shipped,27,132.97,3590.19,spain,10347-2,114-MA765515,82261.22,MA765515,2004-12-15
10347,2,114,1611,S10_4962,Shipped,27,132.97,3590.19,spain,10347-2,114-NP603840,7565.08,NP603840,2003-05-31
10347,2,114,1611,S10_4962,Shipped,27,132.97,3590.19,spain,10347-2,114-NR27552,44894.74,NR27552,2004-03-10
10347,3,114,1611,S12_1666,Shipped,29,132.57,3844.53,spain,10347-3,114-GG31455,45864.03,GG31455,2003-05-20
10347,3,114,1611,S12_1666,Shipped,29,132.57,3844.53,spain,10347-3,114-MA765515,82261.22,MA765515,2004-12-15
10347,3,114,1611,S12_1666,Shipped,29,132.57,3844.53,spain,10347-3,114-NP603840,7565.08,NP603840,2003-05-31
10347,3,114,1611,S12_1666,Shipped,29,132.57,3844.53,spain,10347-3,114-NR27552,44894.74,NR27552,2004-03-10
10347,4,114,1611,S18_4600,Shipped,45,115.03,5176.35,spain,10347-4,114-GG31455,45864.03,GG31455,2003-05-20
10347,4,114,1611,S18_4600,Shipped,45,115.03,5176.35,spain,10347-4,114-MA765515,82261.22,MA765515,2004-12-15
10347,4,114,1611,S18_4600,Shipped,45,115.03,5176.35,spain,10347-4,114-NP603840,7565.08,NP603840,2003-05-31
10347,4,114,1611,S18_4600,Shipped,45,115.03,5176.35,spain,10347-4,114-NR27552,44894.74,NR27552,2004-03-10
10347,5,114,1611,S18_1097,Shipped,42,113.17,4753.14,spain,10347-5,114-GG31455,45864.03,GG31455,2003-05-20
10347,5,114,1611,S18_1097,Shipped,42,113.17,4753.14,spain,10347-5,114-MA765515,82261.22,MA765515,2004-12-15
10347,5,114,1611,S18_1097,Shipped,42,113.17,4753.14,spain,10347-5,114-NP603840,7565.08,NP603840,2003-05-31
10347,5,114,1611,S18_1097,Shipped,42,113.17,4753.14,spain,10347-5,114-NR27552,44894.74,NR27552,2004-03-10
10347,6,114,1611,S18_2795,Shipped,21,136.69,2870.49,spain,10347-6,114-GG31455,45864.03,GG31455,2003-05-20
10347,6,114,1611,S18_2795,Shipped,21,136.69,2870.49,spain,10347-6,114-MA765515,82261.22,MA765515,2004-12-15
